"yr","naics_code","employee_size","revenue_category","number_of_biz"
"2018","316","6","11","0"
"2018","316","6","12","0"
"2018","316","6","13","0"
"2018","316","6","88","0"
"2018","316","7","0","0"
"2018","316","7","1","0"
"2018","316","7","2","0"
"2018","316","7","3","0"
"2018","316","7","4","0"
"2018","316","7","5","0"
"2018","316","7","6","0"
"2018","316","7","7","0"
"2018","316","7","8","0"
"2018","316","7","9","0"
"2018","316","7","10","0"
"2018","316","7","11","0"
"2018","316","7","12","0"
"2018","316","7","13","0"
"2018","316","7","88","0"
"2018","316","8","0","0"
"2018","316","8","1","0"
"2018","316","8","2","0"
"2018","316","8","3","0"
"2018","316","8","4","0"
"2018","316","8","5","0"
"2018","316","8","6","0"
"2018","316","8","7","0"
"2018","316","8","8","0"
"2018","316","8","9","0"
"2018","316","8","10","0"
"2018","316","8","11","0"
"2018","316","8","12","0"
"2018","316","8","13","0"
"2018","316","8","88","0"
"2018","316","9","0","0"
"2018","316","9","1","0"
"2018","316","9","2","0"
"2018","316","9","3","0"
"2018","316","9","4","0"
"2018","316","9","5","0"
"2018","316","9","6","0"
"2018","316","9","7","0"
"2018","316","9","8","0"
"2018","316","9","9","0"
"2018","316","9","10","0"
"2018","316","9","11","0"
"2018","316","9","12","0"
"2018","316","9","13","0"
"2018","316","9","88","0"
"2018","316","10","0","0"
"2018","316","10","1","0"
"2018","316","10","2","0"
"2018","316","10","3","0"
"2018","316","10","4","0"
"2018","316","10","5","0"
"2018","316","10","6","0"
"2018","316","10","7","0"
"2018","316","10","8","0"
"2018","316","10","9","0"
"2018","316","10","10","0"
"2018","316","10","11","0"
"2018","316","10","12","0"
"2018","316","10","13","0"
"2018","316","10","88","0"
"2018","316","11","0","0"
"2018","316","11","1","0"
"2018","316","11","2","0"
"2018","316","11","3","0"
"2018","316","11","4","0"
"2018","316","11","5","0"
"2018","316","11","6","0"
"2018","316","11","7","0"
"2018","316","11","8","0"
"2018","316","11","9","0"
"2018","316","11","10","0"
"2018","316","11","11","0"
"2018","316","11","12","0"
"2018","316","11","13","0"
"2018","316","11","88","0"
"2018","316","12","0","0"
"2018","316","12","1","0"
"2018","316","12","2","0"
"2018","316","12","3","0"
"2018","316","12","4","0"
"2018","316","12","5","0"
"2018","316","12","6","0"
"2018","316","12","7","0"
"2018","316","12","8","0"
"2018","316","12","9","0"
"2018","316","12","10","0"
"2018","316","12","11","0"
"2018","316","12","12","0"
"2018","316","12","13","0"
"2018","316","12","88","0"
"2018","316","88","0","0"
"2018","316","88","1","10"
"2018","316","88","2","12"
"2018","316","88","3","10"
"2018","316","88","4","8"
"2018","316","88","5","6"
"2018","316","88","6","1"
"2018","316","88","7","0"
"2018","316","88","8","0"
"2018","316","88","9","0"
"2018","316","88","10","0"
"2018","316","88","11","0"
"2018","316","88","12","0"
"2018","316","88","13","0"
"2018","316","88","88","47"
"2018","321","1","0","0"
"2018","321","1","1","0"
"2018","321","1","2","61"
"2018","321","1","3","72"
"2018","321","1","4","107"
"2018","321","1","5","1"
"2018","321","1","6","0"
"2018","321","1","7","0"
"2018","321","1","8","0"
"2018","321","1","9","0"
"2018","321","1","10","0"
"2018","321","1","11","0"
"2018","321","1","12","0"
"2018","321","1","13","0"
"2018","321","1","88","241"
"2018","321","2","0","0"
"2018","321","2","1","0"
"2018","321","2","2","0"
"2018","321","2","3","0"
"2018","321","2","4","19"
"2018","321","2","5","70"
"2018","321","2","6","1"
"2018","321","2","7","0"
"2018","321","2","8","0"
"2018","321","2","9","0"
"2018","321","2","10","0"
"2018","321","2","11","0"
"2018","321","2","12","0"
"2018","321","2","13","0"
"2018","321","2","88","90"
"2018","321","3","0","1"
"2018","321","3","1","0"
"2018","321","3","2","0"
"2018","321","3","3","0"
"2018","321","3","4","0"
"2018","321","3","5","52"
"2018","321","3","6","206"
"2018","321","3","7","0"
"2018","321","3","8","4"
"2018","321","3","9","0"
"2018","321","3","10","0"
"2018","321","3","11","0"
"2018","321","3","12","0"
"2018","321","3","13","0"
"2018","321","3","88","263"
"2018","321","4","0","1"
"2018","321","4","1","0"
"2018","321","4","2","0"
"2018","321","4","3","0"
"2018","321","4","4","0"
"2018","321","4","5","0"
"2018","321","4","6","8"
"2018","321","4","7","35"
"2018","321","4","8","3"
"2018","321","4","9","1"
"2018","321","4","10","0"
"2018","321","4","11","0"
"2018","321","4","12","0"
"2018","321","4","13","0"
"2018","321","4","88","48"
"2018","321","5","0","2"
"2018","321","5","1","0"
"2018","321","5","2","0"
"2018","321","5","3","0"
"2018","321","5","4","0"
"2018","321","5","5","0"
"2018","321","5","6","0"
"2018","321","5","7","6"
"2018","321","5","8","12"
"2018","321","5","9","3"
"2018","321","5","10","0"
"2018","321","5","11","0"
"2018","321","5","12","0"
"2018","321","5","13","0"
"2018","321","5","88","23"
"2018","321","6","0","2"
"2018","321","6","1","0"
"2018","321","6","2","0"
"2018","321","6","3","0"
"2018","321","6","4","0"
"2018","321","6","5","0"
"2018","321","6","6","0"
"2018","321","6","7","0"
"2018","321","6","8","1"
"2018","321","6","9","4"
"2018","321","6","10","0"
"2018","321","6","11","0"
"2018","321","6","12","0"
"2018","321","6","13","0"
"2018","321","6","88","7"
"2018","321","7","0","1"
"2018","321","7","1","0"
"2018","321","7","2","0"
"2018","321","7","3","0"
"2018","321","7","4","0"
"2018","321","7","5","0"
"2018","321","7","6","0"
"2018","321","7","7","0"
"2018","321","7","8","0"
"2018","321","7","9","1"
"2018","321","7","10","0"
"2018","321","7","11","0"
"2018","321","7","12","0"
"2018","321","7","13","0"
"2018","321","7","88","2"
"2018","321","8","0","0"
"2018","321","8","1","0"
"2018","321","8","2","0"
"2018","321","8","3","0"
"2018","321","8","4","0"
"2018","321","8","5","0"
"2018","321","8","6","0"
"2018","321","8","7","0"
"2018","321","8","8","0"
"2018","321","8","9","0"
"2018","321","8","10","0"
"2018","321","8","11","0"
"2018","321","8","12","0"
"2018","321","8","13","0"
"2018","321","8","88","0"
"2018","321","9","0","0"
"2018","321","9","1","0"
"2018","321","9","2","0"
"2018","321","9","3","0"
"2018","321","9","4","0"
"2018","321","9","5","0"
"2018","321","9","6","0"
"2018","321","9","7","0"
"2018","321","9","8","0"
"2018","321","9","9","0"
"2018","321","9","10","0"
"2018","321","9","11","0"
"2018","321","9","12","0"
"2018","321","9","13","0"
"2018","321","9","88","0"
"2018","321","10","0","0"
"2018","321","10","1","0"
"2018","321","10","2","0"
"2018","321","10","3","0"
"2018","321","10","4","0"
"2018","321","10","5","0"
"2018","321","10","6","0"
"2018","321","10","7","0"
"2018","321","10","8","0"
"2018","321","10","9","0"
"2018","321","10","10","0"
"2018","321","10","11","0"
"2018","321","10","12","0"
"2018","321","10","13","0"
"2018","321","10","88","0"
"2018","321","11","0","0"
"2018","321","11","1","0"
"2018","321","11","2","0"
"2018","321","11","3","0"
"2018","321","11","4","0"
"2018","321","11","5","0"
"2018","321","11","6","0"
"2018","321","11","7","0"
"2018","321","11","8","0"
"2018","321","11","9","0"
"2018","321","11","10","0"
"2018","321","11","11","0"
"2018","321","11","12","0"
"2018","321","11","13","0"
"2018","321","11","88","0"
"2018","321","12","0","0"
"2018","321","12","1","0"
"2018","321","12","2","0"
"2018","321","12","3","0"
"2018","321","12","4","0"
"2018","321","12","5","0"
"2018","321","12","6","0"
"2018","321","12","7","0"
"2018","321","12","8","0"
"2018","321","12","9","0"
"2018","321","12","10","0"
"2018","321","12","11","0"
"2018","321","12","12","0"
"2018","321","12","13","0"
"2018","321","12","88","0"
"2018","321","88","0","7"
"2018","321","88","1","0"
"2018","321","88","2","61"
"2018","321","88","3","72"
"2018","321","88","4","126"
"2018","321","88","5","123"
"2018","321","88","6","215"
"2018","321","88","7","41"
"2018","321","88","8","20"
"2018","321","88","9","9"
"2018","321","88","10","0"
"2018","321","88","11","0"
"2018","321","88","12","0"
"2018","321","88","13","0"
"2018","321","88","88","674"
"2018","322","1","0","1"
"2018","322","1","1","0"
"2018","322","1","2","7"
"2018","322","1","3","19"
"2018","322","1","4","30"
"2018","322","1","5","4"
"2018","322","1","6","0"
"2018","322","1","7","0"
"2018","322","1","8","0"
"2018","322","1","9","0"
"2018","322","1","10","0"
"2018","322","1","11","0"
"2018","322","1","12","0"
"2018","322","1","13","0"
"2018","322","1","88","61"
"2018","322","2","0","0"
"2018","322","2","1","0"
"2018","322","2","2","0"
"2018","322","2","3","0"
"2018","322","2","4","7"
"2018","322","2","5","17"
"2018","322","2","6","3"
"2018","322","2","7","0"
"2018","322","2","8","0"
"2018","322","2","9","0"
"2018","322","2","10","0"
"2018","322","2","11","0"
"2018","322","2","12","0"
"2018","322","2","13","0"
"2018","322","2","88","27"
"2018","322","3","0","0"
"2018","322","3","1","0"
"2018","322","3","2","0"
"2018","322","3","3","0"
"2018","322","3","4","0"
"2018","322","3","5","14"
"2018","322","3","6","11"
"2018","322","3","7","6"
"2018","322","3","8","1"
"2018","322","3","9","0"
"2018","322","3","10","0"
"2018","322","3","11","0"
"2018","322","3","12","0"
"2018","322","3","13","0"
"2018","322","3","88","32"
"2018","322","4","0","0"
"2018","322","4","1","0"
"2018","322","4","2","0"
"2018","322","4","3","0"
"2018","322","4","4","0"
"2018","322","4","5","0"
"2018","322","4","6","16"
"2018","322","4","7","26"
"2018","322","4","8","10"
"2018","322","4","9","0"
"2018","322","4","10","0"
"2018","322","4","11","0"
"2018","322","4","12","0"
"2018","322","4","13","0"
"2018","322","4","88","52"
"2018","322","5","0","0"
"2018","322","5","1","0"
"2018","322","5","2","0"
"2018","322","5","3","0"
"2018","322","5","4","0"
"2018","322","5","5","0"
"2018","322","5","6","0"
"2018","322","5","7","3"
"2018","322","5","8","14"
"2018","322","5","9","3"
"2018","322","5","10","0"
"2018","322","5","11","0"
"2018","322","5","12","0"
"2018","322","5","13","0"
"2018","322","5","88","20"
"2018","322","6","0","1"
"2018","322","6","1","0"
"2018","322","6","2","0"
"2018","322","6","3","0"
"2018","322","6","4","0"
"2018","322","6","5","0"
"2018","322","6","6","0"
"2018","322","6","7","0"
"2018","322","6","8","3"
"2018","322","6","9","4"
"2018","322","6","10","4"
"2018","322","6","11","1"
"2018","322","6","12","0"
"2018","322","6","13","0"
"2018","322","6","88","13"
"2018","322","7","0","0"
"2018","322","7","1","0"
"2018","322","7","2","0"
"2018","322","7","3","0"
"2018","322","7","4","0"
"2018","322","7","5","0"
"2018","322","7","6","0"
"2018","322","7","7","0"
"2018","322","7","8","0"
"2018","322","7","9","0"
"2018","322","7","10","0"
"2018","322","7","11","0"
"2018","322","7","12","0"
"2018","322","7","13","0"
"2018","322","7","88","0"
"2018","322","8","0","0"
"2018","322","8","1","0"
"2018","322","8","2","0"
"2018","322","8","3","0"
"2018","322","8","4","0"
"2018","322","8","5","0"
"2018","322","8","6","0"
"2018","322","8","7","0"
"2018","322","8","8","0"
"2018","322","8","9","0"
"2018","322","8","10","1"
"2018","322","8","11","0"
"2018","322","8","12","0"
"2018","322","8","13","0"
"2018","322","8","88","1"
"2018","322","9","0","0"
"2018","322","9","1","0"
"2018","322","9","2","0"
"2018","322","9","3","0"
"2018","322","9","4","0"
"2018","322","9","5","0"
"2018","322","9","6","0"
"2018","322","9","7","0"
"2018","322","9","8","0"
"2018","322","9","9","0"
"2018","322","9","10","0"
"2018","322","9","11","0"
"2018","322","9","12","1"
"2018","322","9","13","0"
"2018","322","9","88","1"
"2018","322","10","0","0"
"2018","322","10","1","0"
"2018","322","10","2","0"
"2018","322","10","3","0"
"2018","322","10","4","0"
"2018","322","10","5","0"
"2018","322","10","6","0"
"2018","322","10","7","0"
"2018","322","10","8","0"
"2018","322","10","9","0"
"2018","322","10","10","0"
"2018","322","10","11","0"
"2018","322","10","12","0"
"2018","322","10","13","0"
"2018","322","10","88","0"
"2018","322","11","0","0"
"2018","322","11","1","0"
"2018","322","11","2","0"
"2018","322","11","3","0"
"2018","322","11","4","0"
"2018","322","11","5","0"
"2018","322","11","6","0"
"2018","322","11","7","0"
"2018","322","11","8","0"
"2018","322","11","9","0"
"2018","322","11","10","0"
"2018","322","11","11","0"
"2018","322","11","12","0"
"2018","322","11","13","0"
"2018","322","11","88","0"
"2018","322","12","0","0"
"2018","322","12","1","0"
"2018","322","12","2","0"
"2018","322","12","3","0"
"2018","322","12","4","0"
"2018","322","12","5","0"
"2018","322","12","6","0"
"2018","322","12","7","0"
"2018","322","12","8","0"
"2018","322","12","9","0"
"2018","322","12","10","0"
"2018","322","12","11","0"
"2018","322","12","12","0"
"2018","322","12","13","0"
"2018","322","12","88","0"
"2018","322","88","0","2"
"2018","322","88","1","0"
"2018","322","88","2","7"
"2018","322","88","3","19"
"2018","322","88","4","37"
"2018","322","88","5","35"
"2018","322","88","6","30"
"2018","322","88","7","35"
"2018","322","88","8","28"
"2018","322","88","9","7"
"2018","322","88","10","5"
"2018","322","88","11","1"
"2018","322","88","12","1"
"2018","322","88","13","0"
"2018","322","88","88","207"
"2018","323","1","0","21"
"2018","323","1","1","11"
"2018","323","1","2","165"
"2018","323","1","3","470"
"2018","323","1","4","1507"
"2018","323","1","5","0"
"2018","323","1","6","0"
"2018","323","1","7","0"
"2018","323","1","8","0"
"2018","323","1","9","0"
"2018","323","1","10","0"
"2018","323","1","11","0"
"2018","323","1","12","0"
"2018","323","1","13","0"
"2018","323","1","88","2174"
"2018","323","2","0","0"
"2018","323","2","1","0"
"2018","323","2","2","0"
"2018","323","2","3","29"
"2018","323","2","4","295"
"2018","323","2","5","156"
"2018","323","2","6","0"
"2018","323","2","7","0"
"2018","323","2","8","0"
"2018","323","2","9","0"
"2018","323","2","10","0"
"2018","323","2","11","0"
"2018","323","2","12","0"
"2018","323","2","13","0"
"2018","323","2","88","480"
"2018","323","3","0","1"
"2018","323","3","1","0"
"2018","323","3","2","0"
"2018","323","3","3","0"
"2018","323","3","4","7"
"2018","323","3","5","169"
"2018","323","3","6","17"
"2018","323","3","7","0"
"2018","323","3","8","0"
"2018","323","3","9","0"
"2018","323","3","10","0"
"2018","323","3","11","0"
"2018","323","3","12","0"
"2018","323","3","13","0"
"2018","323","3","88","194"
"2018","323","4","0","1"
"2018","323","4","1","0"
"2018","323","4","2","0"
"2018","323","4","3","0"
"2018","323","4","4","0"
"2018","323","4","5","3"
"2018","323","4","6","28"
"2018","323","4","7","7"
"2018","323","4","8","0"
"2018","323","4","9","0"
"2018","323","4","10","0"
"2018","323","4","11","0"
"2018","323","4","12","0"
"2018","323","4","13","0"
"2018","323","4","88","39"
"2018","323","5","0","1"
"2018","323","5","1","0"
"2018","323","5","2","0"
"2018","323","5","3","0"
"2018","323","5","4","0"
"2018","323","5","5","0"
"2018","323","5","6","1"
"2018","323","5","7","9"
"2018","323","5","8","5"
"2018","323","5","9","0"
"2018","323","5","10","0"
"2018","323","5","11","0"
"2018","323","5","12","0"
"2018","323","5","13","0"
"2018","323","5","88","16"
"2018","323","6","0","1"
"2018","323","6","1","0"
"2018","323","6","2","0"
"2018","323","6","3","0"
"2018","323","6","4","0"
"2018","323","6","5","0"
"2018","323","6","6","0"
"2018","323","6","7","1"
"2018","323","6","8","10"
"2018","323","6","9","7"
"2018","323","6","10","0"
"2018","323","6","11","0"
"2018","323","6","12","0"
"2018","323","6","13","0"
"2018","323","6","88","19"
"2018","323","7","0","0"
"2018","323","7","1","0"
"2018","323","7","2","0"
"2018","323","7","3","0"
"2018","323","7","4","0"
"2018","323","7","5","0"
"2018","323","7","6","0"
"2018","323","7","7","0"
"2018","323","7","8","0"
"2018","323","7","9","1"
"2018","323","7","10","1"
"2018","323","7","11","0"
"2018","323","7","12","0"
"2018","323","7","13","0"
"2018","323","7","88","2"
"2018","323","8","0","0"
"2018","323","8","1","0"
"2018","323","8","2","0"
"2018","323","8","3","0"
"2018","323","8","4","0"
"2018","323","8","5","0"
"2018","323","8","6","0"
"2018","323","8","7","0"
"2018","323","8","8","0"
"2018","323","8","9","0"
"2018","323","8","10","0"
"2018","323","8","11","0"
"2018","323","8","12","0"
"2018","323","8","13","0"
"2018","323","8","88","0"
"2018","323","9","0","0"
"2018","323","9","1","0"
"2018","323","9","2","0"
"2018","323","9","3","0"
"2018","323","9","4","0"
"2018","323","9","5","0"
"2018","323","9","6","0"
"2018","323","9","7","0"
"2018","323","9","8","0"
"2018","323","9","9","0"
"2018","323","9","10","0"
"2018","323","9","11","0"
"2018","323","9","12","0"
"2018","323","9","13","0"
"2018","323","9","88","0"
"2018","323","10","0","0"
"2018","323","10","1","0"
"2018","323","10","2","0"
"2018","323","10","3","0"
"2018","323","10","4","0"
"2018","323","10","5","0"
"2018","323","10","6","0"
"2018","323","10","7","0"
"2018","323","10","8","0"
"2018","323","10","9","0"
"2018","323","10","10","0"
"2018","323","10","11","0"
"2018","323","10","12","0"
"2018","323","10","13","0"
"2018","323","10","88","0"
"2018","323","11","0","0"
"2018","323","11","1","0"
"2018","323","11","2","0"
"2018","323","11","3","0"
"2018","323","11","4","0"
"2018","323","11","5","0"
"2018","323","11","6","0"
"2018","323","11","7","0"
"2018","323","11","8","0"
"2018","323","11","9","0"
"2018","323","11","10","0"
"2018","323","11","11","0"
"2018","323","11","12","0"
"2018","323","11","13","0"
"2018","323","11","88","0"
"2018","323","12","0","6"
"2018","323","12","1","0"
"2018","323","12","2","0"
"2018","323","12","3","0"
"2018","323","12","4","0"
"2018","323","12","5","0"
"2018","323","12","6","0"
"2018","323","12","7","0"
"2018","323","12","8","0"
"2018","323","12","9","0"
"2018","323","12","10","0"
"2018","323","12","11","0"
"2018","323","12","12","0"
"2018","323","12","13","0"
"2018","323","12","88","6"
"2018","323","88","0","31"
"2018","323","88","1","11"
"2018","323","88","2","165"
"2018","323","88","3","499"
